transaction_id,customer_id,transaction_date,transaction_time,amount,merchant_category,transaction_type,device_type,card_present,home_city,transaction_city,distance_from_home_km,account_age_days,prev_txn_count_24h,is_fraud
500213,178899,2026-07-22,05:59:00,7151.35,ATM Withdrawal,ONLINE,ATM Machine,Yes,Pune,Pune,14.2,419,3,0
502589,197022,2026-04-18,12:53:00,4391.99,E-commerce,ONLINE,ATM Machine,Yes,Pune,Pune,2.3,3512,0,0
504292,192923,2026-08-17,14:21:00,3528.89,Fuel,POS,USSD,No,Rajpura,Rajpura,10.3,1972,0,0
502908,194883,2026-07-26,14:22:00,9341.65,ATM Withdrawal,POS,ATM Machine,Yes,Hyderabad,Hyderabad,6.9,3908,1,0
502582,146181,2026-02-23,08:35:00,7112.75,Jewellery,ATM,USSD,Yes,Mumbai,Mumbai,6.2,2814,2,0
501369,196313,2026-05-29,13:25:00,9603.1,Utility Bill,UPI,POS Terminal,Yes,Mumbai,Mumbai,5.9,474,0,0
500235,149275,2026-07-20,16:00:00,820.27,Grocery,UPI,USSD,Yes,Ahmedabad,Ahmedabad,7.0,1072,3,0
503923,148099,2026-03-20,06:46:00,5024.89,Travel,ONLINE,ATM Machine,Yes,Ahmedabad,Ahmedabad,5.6,81,2,0
500598,177946,2026-05-17,06:00:00,1255.01,Jewellery,ONLINE,ATM Machine,No,Kolkata,Kolkata,9.5,1432,4,0
505296,179874,2026-04-18,05:28:00,2304.3,Dining,ATM,USSD,No,Mumbai,Mumbai,5.8,734,5,0
502251,150641,2026-01-22,23:21:00,5449.01,Fuel,POS,ATM Machine,Yes,Hyderabad,Hyderabad,10.6,2646,3,0
505875,171177,2026-06-10,20:15:00,2131.35,Pharmacy,ONLINE,POS Terminal,No,Pune,Pune,2.3,2212,3,0
502284,178745,2026-01-28,17:53:00,6925.08,Fuel,ONLINE,POS Terminal,Yes,Pune,Pune,5.6,3383,0,0
500663,103514,2026-08-23,01:23:00,2861.48,Grocery,POS,Mobile App,No,Kolkata,Kolkata,3.2,1466,0,0
505955,168004,2026-01-24,04:35:00,2128.47,Dining,POS,Web Browser,Yes,Chennai,Chennai,10.5,1195,1,0
502286,183211,2026-07-07,18:50:00,1764.89,Dining,ONLINE,POS Terminal,No,Mumbai,Mumbai,11.5,1681,3,0
503432,177018,2026-08-08,01:47:00,3349.01,Grocery,UPI,USSD,Yes,Delhi,Delhi,7.1,1511,2,0
505656,121999,2026-01-02,22:17:00,5136.98,Grocery,UPI,Mobile App,Yes,Bengaluru,Bengaluru,0.5,3217,0,0
504321,165922,2026-01-20,16:27:00,4919.49,Utility Bill,ATM,POS Terminal,No,Jaipur,Jaipur,10.5,1645,2,0
503685,197553,2026-07-22,17:24:00,5487.86,Utility Bill,UPI,USSD,No,Hyderabad,Hyderabad,12.4,2965,1,0
505474,118152,2026-07-21,12:25:00,1672.82,Electronics,POS,POS Terminal,No,Hyderabad,Hyderabad,6.3,591,4,0
503469,152477,2026-07-02,01:21:00,611.83,Electronics,ATM,USSD,Yes,Rajpura,Rajpura,7.4,2815,2,0
503542,158023,2026-08-02,01:33:00,3654.7,ATM Withdrawal,UPI,Web Browser,No,Hyderabad,Hyderabad,8.0,3069,1,0
502991,145605,2026-06-21,16:33:00,5153.25,Electronics,ATM,Web Browser,No,Mumbai,Mumbai,6.9,3655,0,0
505334,189515,2026-08-09,10:33:00,1669.38,Electronics,UPI,ATM Machine,Yes,Bengaluru,Bengaluru,14.8,3522,3,0
500780,185052,2026-06-15,04:56:00,8481.81,Dining,POS,USSD,No,Bengaluru,Bengaluru,14.9,3087,3,0
502545,180528,2026-02-20,08:42:00,10012.91,Pharmacy,UPI,Web Browser,Yes,Delhi,Delhi,7.2,2435,0,0
505699,171895,2026-06-06,04:20:00,2646.69,Electronics,ATM,Web Browser,Yes,Jaipur,Jaipur,10.0,804,1,0
504619,163308,2026-04-09,02:11:00,5027.88,E-commerce,ONLINE,POS Terminal,No,Jaipur,Jaipur,6.6,2541,2,0
505777,139793,2026-05-19,19:38:00,2916.95,ATM Withdrawal,UPI,POS Terminal,No,Ahmedabad,Ahmedabad,10.2,1641,2,0
505651,192881,2026-01-20,14:35:00,1513.41,ATM Withdrawal,UPI,Mobile App,Yes,Kolkata,Kolkata,3.5,2037,4,0
505784,198126,2026-05-16,16:10:00,2355.86,Travel,ONLINE,USSD,No,Pune,Pune,2.4,3023,1,0
505797,186848,2026-04-30,22:46:00,2116.47,E-commerce,ONLINE,Web Browser,Yes,Kolkata,Kolkata,10.6,2772,1,0
500686,180087,2026-01-01,21:22:00,2086.97,E-commerce,POS,ATM Machine,No,Delhi,Delhi,0.7,569,2,0
503821,112617,2026-05-15,22:43:00,3279.41,Grocery,NEFT,Web Browser,No,Ahmedabad,Ahmedabad,0.4,3098,2,0
504702,105628,2026-06-04,21:08:00,2401.63,Grocery,POS,Web Browser,No,Jaipur,Jaipur,13.2,2465,4,0
503244,151890,2026-05-28,17:15:00,3726.82,Travel,ONLINE,Web Browser,No,Jaipur,Jaipur,9.3,3335,1,0
501749,180497,2026-02-28,03:11:00,8960.27,Fuel,POS,POS Terminal,No,Pune,Pune,4.6,213,4,0
504304,103417,2026-08-19,12:37:00,4701.52,Utility Bill,ATM,Mobile App,Yes,Mumbai,Mumbai,10.1,3525,3,0
504639,161545,2026-04-11,18:17:00,11292.38,E-commerce,ONLINE,USSD,No,Ahmedabad,Ahmedabad,3.8,1576,3,0
502838,189891,2026-08-20,11:52:00,2238.75,Grocery,ATM,USSD,No,Mumbai,Mumbai,14.8,872,1,0
503033,156322,2026-03-07,01:50:00,13742.05,Utility Bill,ATM,Web Browser,No,Hyderabad,Hyderabad,13.7,3611,1,0
502172,174498,2026-07-18,18:38:00,2641.42,E-commerce,ONLINE,POS Terminal,Yes,Jaipur,Jaipur,14.9,2322,4,0
503768,174916,2026-08-01,17:19:00,5962.1,Jewellery,POS,POS Terminal,No,Chennai,Chennai,7.8,418,0,0
501851,108181,2026-07-02,05:09:00,2055.96,E-commerce,POS,Mobile App,Yes,Chennai,Chennai,10.7,189,2,0
500488,153076,2026-07-27,19:52:00,490.38,ATM Withdrawal,ONLINE,Mobile App,No,Bengaluru,Bengaluru,8.1,2871,1,0
501689,193946,2026-03-30,06:11:00,4722.25,E-commerce,POS,Mobile App,No,Mumbai,Mumbai,6.6,969,0,0
502231,163265,2026-07-08,14:08:00,3724.13,Utility Bill,UPI,Mobile App,Yes,Chennai,Chennai,1.9,2237,0,0
503474,188569,2026-01-13,17:49:00,1804.48,Dining,POS,Web Browser,No,Hyderabad,Hyderabad,13.6,1899,2,0
504375,130332,2026-04-02,16:20:00,2465.71,E-commerce,UPI,USSD,No,Ahmedabad,Ahmedabad,0.4,321,1,0
502321,109882,2026-07-04,23:35:00,757.25,Grocery,ONLINE,ATM Machine,Yes,Hyderabad,Hyderabad,0.9,3239,2,0
500783,112273,2026-02-16,13:15:00,11541.94,Travel,ATM,POS Terminal,Yes,Chennai,Chennai,10.5,2822,2,0
500522,114617,2026-02-15,21:42:00,2374.91,ATM Withdrawal,UPI,Mobile App,Yes,Mumbai,Mumbai,5.9,291,1,0
500523,119229,2026-02-22,10:50:00,4559.31,Fuel,UPI,ATM Machine,No,Delhi,Delhi,14.2,1025,0,0
504018,115268,2026-02-18,20:29:00,6228.91,Grocery,UPI,Web Browser,Yes,Ahmedabad,Ahmedabad,1.4,3145,4,0
502940,116887,2026-07-12,14:07:00,3561.7,ATM Withdrawal,ONLINE,POS Terminal,No,Bengaluru,Bengaluru,14.2,1269,0,0
504681,132484,2026-01-27,11:40:00,702.58,Pharmacy,POS,POS Terminal,Yes,Rajpura,Rajpura,8.4,778,0,0
504827,119692,2026-05-10,15:27:00,2737.72,Dining,ONLINE,USSD,Yes,Pune,Pune,13.7,2206,1,0
502399,125191,2026-07-18,18:44:00,2808.35,Dining,POS,Web Browser,No,Rajpura,Rajpura,11.9,3480,1,0
502208,183916,2026-08-28,01:57:00,7217.44,Jewellery,POS,ATM Machine,Yes,Chennai,Chennai,5.5,1487,0,0
504519,171095,2026-01-02,00:47:00,2558.88,ATM Withdrawal,ONLINE,USSD,Yes,Pune,Pune,7.2,1061,1,0
500781,187792,2026-07-02,10:27:00,4079.68,ATM Withdrawal,POS,ATM Machine,No,Rajpura,Rajpura,13.6,2240,0,0
504688,128805,2026-07-24,08:31:00,3725.01,E-commerce,ONLINE,Web Browser,No,Pune,Pune,11.0,2191,5,0
503997,102554,2026-01-19,04:14:00,2363.52,Fuel,UPI,POS Terminal,No,Jaipur,Jaipur,9.0,3637,1,0
501512,122825,2026-04-30,01:26:00,2024.37,Travel,POS,POS Terminal,No,Chennai,Chennai,2.6,3132,1,0
501883,117783,2026-03-26,22:08:00,1034.53,Jewellery,ONLINE,POS Terminal,Yes,Jaipur,Jaipur,6.5,985,0,0
500652,165258,2026-08-23,04:21:00,4685.52,E-commerce,POS,Mobile App,No,Rajpura,Rajpura,3.5,1610,1,0
503948,136898,2026-08-13,00:40:00,1425.0,Utility Bill,UPI,USSD,No,Rajpura,Rajpura,1.7,1365,0,0
501802,146841,2026-03-01,08:23:00,1693.55,Jewellery,UPI,ATM Machine,Yes,Delhi,Delhi,2.4,2698,0,0
500370,177200,2026-03-12,04:28:00,1815.2,Jewellery,POS,ATM Machine,No,Mumbai,Mumbai,0.6,931,0,0
505235,137640,2026-03-02,09:02:00,3830.26,Utility Bill,POS,Mobile App,No,Mumbai,Mumbai,7.4,918,1,0
503732,185996,2026-01-22,11:47:00,732.75,ATM Withdrawal,UPI,POS Terminal,No,Delhi,Delhi,0.2,1887,3,0
500119,124547,2026-06-12,02:52:00,4065.97,Electronics,UPI,USSD,Yes,Pune,Pune,7.6,2553,4,0
500378,174678,2026-04-07,14:29:00,2734.21,Utility Bill,POS,Web Browser,No,Delhi,Delhi,13.6,785,3,0
500217,107925,2026-04-15,01:30:00,1591.84,Grocery,ATM,ATM Machine,Yes,Kolkata,Kolkata,3.1,1313,1,0
502217,145059,2026-02-14,03:08:00,1653.03,ATM Withdrawal,UPI,ATM Machine,Yes,Pune,Pune,13.6,596,0,0
504559,175053,2026-07-30,18:12:00,16780.03,Grocery,ONLINE,Web Browser,No,Pune,Pune,0.9,2159,2,0
501614,169308,2026-04-06,12:44:00,4908.84,Electronics,UPI,USSD,No,Hyderabad,Hyderabad,13.5,1474,2,0
502884,104911,2026-06-24,19:30:00,4035.09,ATM Withdrawal,UPI,USSD,No,Chennai,Chennai,3.8,2190,2,0
504296,199425,2026-03-24,04:46:00,2410.18,Pharmacy,ONLINE,Mobile App,Yes,Kolkata,Kolkata,14.6,380,0,0
505382,194863,2026-02-26,12:04:00,1658.42,Fuel,ATM,Mobile App,No,Pune,Pune,13.6,712,1,0
500963,184010,2026-03-27,02:21:00,12316.84,Grocery,ONLINE,ATM Machine,Yes,Chennai,Chennai,8.9,3269,1,0
505398,139329,2026-04-29,03:31:00,8810.74,Utility Bill,POS,ATM Machine,Yes,Rajpura,Rajpura,10.8,1200,2,0
502511,119916,2026-04-19,14:31:00,2432.25,Fuel,UPI,ATM Machine,Yes,Hyderabad,Hyderabad,0.5,3179,3,0
505630,102829,2026-02-20,22:14:00,2033.33,Fuel,POS,Mobile App,No,Pune,Pune,10.7,3588,2,0
504564,118810,2026-03-31,14:09:00,852.39,Travel,ONLINE,ATM Machine,Yes,Chennai,Chennai,0.3,694,2,0
503998,184569,2026-02-08,05:46:00,7762.02,E-commerce,ONLINE,Mobile App,No,Chennai,Chennai,5.9,433,0,0
500360,174860,2026-02-04,10:40:00,2270.52,Electronics,UPI,Mobile App,Yes,Pune,Pune,5.4,695,1,0
501247,185981,2026-01-11,00:16:00,6526.73,Fuel,POS,Web Browser,Yes,Delhi,Delhi,10.5,1465,1,0
503409,165928,2026-04-27,00:17:00,2521.84,E-commerce,UPI,ATM Machine,Yes,Bengaluru,Bengaluru,0.5,959,0,0
505084,143698,2026-01-21,00:38:00,7797.27,Fuel,ATM,ATM Machine,Yes,Pune,Pune,4.7,3751,0,0
502416,148618,2026-03-27,00:20:00,2281.01,Grocery,UPI,Web Browser,Yes,Mumbai,Mumbai,13.1,1173,2,0
505580,138541,2026-03-13,02:44:00,88335.37,Pharmacy,ONLINE,USSD,No,Kolkata,Jaipur,662.0,35,10,1
505320,122577,2026-06-24,10:13:00,6756.19,Grocery,POS,USSD,Yes,Ahmedabad,Ahmedabad,6.5,3634,4,0
502186,128931,2026-02-26,20:38:00,2383.14,E-commerce,POS,USSD,No,Rajpura,Rajpura,10.7,3766,0,0
503996,133504,2026-07-27,11:06:00,5766.85,E-commerce,ONLINE,Mobile App,Yes,Kolkata,Kolkata,1.8,1793,1,0
502568,163314,2026-08-14,03:34:00,10580.2,ATM Withdrawal,UPI,Mobile App,No,Delhi,Delhi,8.4,2760,1,0
503424,138277,2026-05-15,18:43:00,2005.83,ATM Withdrawal,POS,ATM Machine,No,Bengaluru,Bengaluru,11.8,2612,0,0
502038,104025,2026-06-22,00:19:00,4259.56,Electronics,ONLINE,Mobile App,Yes,Mumbai,Mumbai,9.9,575,1,0
505097,161560,2026-01-06,22:32:00,5361.59,Fuel,ATM,Web Browser,Yes,Ahmedabad,Ahmedabad,11.9,1901,1,0
500773,100489,2026-04-16,12:58:00,1560.69,Fuel,POS,Web Browser,No,Jaipur,Jaipur,4.6,671,4,0
501285,138181,2026-06-13,14:30:00,290.84,Travel,UPI,Mobile App,No,Delhi,Delhi,1.3,720,2,0
505513,190620,2026-05-21,04:09:00,1351.85,E-commerce,ATM,ATM Machine,No,Bengaluru,Bengaluru,1.6,3589,1,0
503563,142070,2026-04-28,04:14:00,2917.06,Utility Bill,ONLINE,Web Browser,Yes,Hyderabad,Hyderabad,8.1,2207,1,0
505680,104566,2026-06-22,16:39:00,1181.18,Dining,ATM,Web Browser,Yes,Delhi,Delhi,6.2,1076,1,0
502588,132071,2026-07-22,03:01:00,1261.65,Dining,UPI,ATM Machine,Yes,Pune,Pune,3.4,1643,1,0
505482,109310,2026-06-11,00:17:00,2977.86,Utility Bill,UPI,ATM Machine,No,Ahmedabad,Ahmedabad,3.7,2863,1,0
501415,158501,2026-06-18,10:33:00,466.96,Electronics,UPI,Web Browser,No,Bengaluru,Bengaluru,4.0,1747,1,0
501235,163700,2026-07-07,04:46:00,7810.8,Utility Bill,ONLINE,USSD,Yes,Chennai,Chennai,8.9,843,1,0
505201,143628,2026-03-25,20:39:00,9775.89,Pharmacy,NEFT,Mobile App,Yes,Jaipur,Jaipur,6.5,756,1,0
500436,112375,2026-07-24,16:15:00,580.23,Travel,ATM,ATM Machine,No,Mumbai,Mumbai,8.0,2205,2,0
501675,171760,2026-07-07,05:25:00,1650.33,ATM Withdrawal,ONLINE,Web Browser,Yes,Jaipur,Jaipur,6.2,2325,2,0
503300,180271,2026-04-08,16:44:00,3927.43,Fuel,ATM,Web Browser,Yes,Kolkata,Kolkata,8.8,3450,0,0
500366,151885,2026-01-03,19:15:00,379.24,Utility Bill,ATM,Mobile App,Yes,Kolkata,Kolkata,4.3,103,0,0
504509,126565,2026-06-10,01:42:00,2212.21,Travel,UPI,POS Terminal,Yes,Kolkata,Kolkata,5.3,883,2,0
500232,185660,2026-06-12,18:24:00,5345.59,Pharmacy,ONLINE,USSD,No,Hyderabad,Hyderabad,1.7,859,1,0
505103,124243,2026-01-08,08:46:00,898.09,ATM Withdrawal,UPI,USSD,No,Jaipur,Jaipur,3.2,2722,2,0
500148,123393,2026-04-14,04:44:00,1899.21,Electronics,UPI,Web Browser,Yes,Ahmedabad,Ahmedabad,4.9,3612,0,0
505267,154347,2026-02-20,22:57:00,2727.57,Travel,UPI,USSD,No,Delhi,Delhi,11.5,1531,0,0
503089,123133,2026-07-15,11:59:00,9741.64,Fuel,ONLINE,USSD,Yes,Delhi,Delhi,1.6,3020,2,0
504036,103204,2026-08-20,17:46:00,712.93,Fuel,POS,USSD,No,Kolkata,Kolkata,4.5,1080,1,0
503555,141455,2026-06-29,10:47:00,2461.26,E-commerce,POS,Mobile App,Yes,Kolkata,Kolkata,11.5,513,2,0
500408,114389,2026-03-03,04:40:00,3613.74,Travel,UPI,ATM Machine,Yes,Hyderabad,Hyderabad,1.9,2165,2,0
505539,181639,2026-02-08,14:13:00,4688.19,Utility Bill,ONLINE,ATM Machine,No,Rajpura,Rajpura,9.1,1321,1,0
503457,175040,2026-06-02,22:43:00,8270.82,E-commerce,UPI,Mobile App,Yes,Mumbai,Mumbai,8.6,1344,0,0
502091,188734,2026-05-19,23:53:00,3399.65,Electronics,ONLINE,POS Terminal,Yes,Pune,Pune,1.6,3625,1,0
500087,109722,2026-04-26,19:21:00,2861.56,Fuel,POS,ATM Machine,Yes,Kolkata,Kolkata,12.0,3563,0,0
503577,164583,2026-03-09,16:42:00,286.31,ATM Withdrawal,UPI,Web Browser,Yes,Chennai,Chennai,10.9,2153,3,0
503272,141183,2026-04-08,23:13:00,25741.26,Jewellery,NEFT,Web Browser,No,Mumbai,Bengaluru,448.9,15,7,1
500845,100547,2026-05-30,16:43:00,1793.94,Travel,ONLINE,USSD,Yes,Bengaluru,Bengaluru,6.3,748,1,0
501032,117299,2026-02-17,11:35:00,916.33,Travel,UPI,Web Browser,No,Ahmedabad,Ahmedabad,7.4,86,3,0
503719,168221,2026-06-18,01:05:00,623.42,Grocery,ONLINE,ATM Machine,Yes,Pune,Pune,9.9,1428,2,0
504330,187940,2026-08-25,09:34:00,12876.86,Fuel,ATM,Mobile App,Yes,Hyderabad,Hyderabad,3.5,3050,0,0
503856,171140,2026-04-06,10:30:00,4079.17,Electronics,ONLINE,POS Terminal,Yes,Kolkata,Kolkata,8.5,1487,0,0
502988,178174,2026-03-06,02:41:00,783.38,Pharmacy,ONLINE,POS Terminal,No,Delhi,Delhi,1.9,1462,3,0
504351,160837,2026-07-03,23:38:00,1940.31,Utility Bill,ONLINE,Mobile App,No,Rajpura,Rajpura,9.7,806,1,0
502629,161660,2026-07-29,07:53:00,2344.3,Jewellery,POS,POS Terminal,No,Bengaluru,Bengaluru,7.1,2832,3,0
503754,126912,2026-08-01,15:29:00,841.57,Utility Bill,UPI,ATM Machine,No,Bengaluru,Bengaluru,12.3,250,2,0
505305,123408,2026-06-08,20:24:00,219.39,Electronics,POS,POS Terminal,No,Ahmedabad,Ahmedabad,4.6,3304,2,0
500856,184940,2026-03-09,02:27:00,20676.83,Fuel,UPI,USSD,No,Rajpura,Kolkata,1487.1,22,4,1
503004,196057,2026-04-19,17:07:00,1065.76,Pharmacy,POS,ATM Machine,Yes,Kolkata,Kolkata,10.2,2765,2,0
500079,156449,2026-02-12,19:37:00,2273.43,Electronics,ATM,ATM Machine,Yes,Pune,Pune,5.4,3597,5,0
502993,119308,2026-06-11,22:07:00,1791.09,E-commerce,NEFT,USSD,No,Jaipur,Jaipur,13.5,3490,2,0
502248,117635,2026-07-10,20:27:00,11083.38,E-commerce,POS,POS Terminal,Yes,Chennai,Chennai,0.1,1010,1,0
504057,184687,2026-01-15,07:19:00,5130.17,E-commerce,NEFT,Mobile App,Yes,Ahmedabad,Ahmedabad,13.9,2248,1,0
505476,152961,2026-07-25,08:28:00,4629.97,Grocery,POS,Mobile App,Yes,Hyderabad,Hyderabad,8.2,3034,0,0
505516,169842,2026-07-02,03:04:00,824.87,Jewellery,UPI,ATM Machine,No,Kolkata,Kolkata,2.5,2344,1,0
500759,112792,2026-03-16,19:34:00,5426.95,Fuel,ONLINE,Mobile App,No,Bengaluru,Bengaluru,11.3,1475,3,0
504697,107535,2026-02-01,04:35:00,863.8,Dining,POS,Web Browser,No,Delhi,Delhi,2.4,3142,1,0
503356,144121,2026-04-01,23:23:00,4247.97,Travel,ONLINE,Mobile App,Yes,Delhi,Delhi,14.0,1329,4,0
500789,154450,2026-03-28,09:01:00,624.68,Travel,ONLINE,Web Browser,Yes,Bengaluru,Bengaluru,10.7,1672,4,0
502280,167225,2026-08-15,03:14:00,5217.28,Utility Bill,ATM,POS Terminal,Yes,Ahmedabad,Ahmedabad,10.5,2818,1,0
503675,164616,2026-03-22,06:46:00,535.93,Electronics,POS,ATM Machine,Yes,Kolkata,Kolkata,4.0,220,1,0
504248,119293,2026-03-17,04:44:00,8097.42,Dining,ONLINE,ATM Machine,Yes,Pune,Pune,3.2,1633,0,0
504978,111081,2026-01-21,19:50:00,2719.32,ATM Withdrawal,POS,ATM Machine,No,Kolkata,Kolkata,6.5,1351,0,0
504774,198717,2026-05-29,23:21:00,4592.66,Fuel,NEFT,Mobile App,Yes,Mumbai,Mumbai,14.1,993,1,0
504487,154338,2026-02-10,06:40:00,3366.36,Fuel,ATM,Mobile App,Yes,Jaipur,Jaipur,9.8,2928,0,0
504961,138169,2026-05-12,02:17:00,1764.3,E-commerce,ONLINE,USSD,No,Ahmedabad,Ahmedabad,5.7,1592,3,0
502177,110524,2026-01-24,02:36:00,1691.45,Grocery,ONLINE,USSD,Yes,Delhi,Delhi,4.3,332,1,0
500425,141703,2026-04-03,08:56:00,4510.56,Pharmacy,ONLINE,Mobile App,Yes,Jaipur,Jaipur,2.2,3861,0,0
500393,136720,2026-04-18,11:38:00,2913.97,Utility Bill,POS,Web Browser,Yes,Bengaluru,Bengaluru,1.3,3493,3,0
505891,174437,2026-02-13,11:11:00,2112.33,Fuel,ATM,USSD,No,Kolkata,Kolkata,6.9,3486,1,0
505666,146279,2026-04-03,02:20:00,1555.61,Fuel,POS,POS Terminal,Yes,Chennai,Chennai,6.2,2613,1,0
502240,188484,2026-01-17,15:19:00,3255.39,Travel,UPI,Web Browser,No,Kolkata,Kolkata,2.0,2581,1,0
500105,179683,2026-06-20,01:45:00,7782.56,Jewellery,ONLINE,Web Browser,No,Rajpura,Rajpura,13.5,3361,0,0
502673,185150,2026-04-13,04:14:00,2315.53,Travel,ONLINE,Web Browser,No,Bengaluru,Bengaluru,14.9,2437,0,0
505486,117497,2026-02-14,04:26:00,4353.89,Jewellery,UPI,ATM Machine,No,Ahmedabad,Ahmedabad,4.5,3105,1,0
505024,141976,2026-08-25,12:44:00,446.58,ATM Withdrawal,POS,Mobile App,Yes,Pune,Pune,5.7,105,2,0
502069,133043,2026-07-21,12:33:00,6640.74,Grocery,POS,Mobile App,Yes,Rajpura,Rajpura,1.6,1393,1,0
503976,169291,2026-07-25,22:52:00,875.89,ATM Withdrawal,ONLINE,Web Browser,No,Delhi,Delhi,0.8,1714,2,0
503494,174398,2026-06-02,12:32:00,3053.44,ATM Withdrawal,POS,USSD,Yes,Kolkata,Kolkata,1.0,3892,2,0
501949,100166,2026-05-18,07:20:00,2852.51,E-commerce,ONLINE,Web Browser,Yes,Pune,Pune,10.8,3142,2,0
501460,151608,2026-08-02,13:20:00,3745.22,E-commerce,ONLINE,ATM Machine,No,Ahmedabad,Ahmedabad,3.9,2048,2,0
501769,106768,2026-08-09,17:48:00,5694.29,Pharmacy,ONLINE,Web Browser,No,Bengaluru,Bengaluru,4.3,3015,1,0
503299,153885,2026-06-10,23:29:00,8052.52,Pharmacy,ONLINE,USSD,No,Rajpura,Rajpura,2.0,3760,0,0
505483,130181,2026-05-29,17:46:00,3703.97,Jewellery,ONLINE,Mobile App,Yes,Mumbai,Mumbai,5.0,2013,0,0
503832,120278,2026-07-22,23:05:00,7656.94,ATM Withdrawal,NEFT,POS Terminal,No,Rajpura,Rajpura,8.5,171,1,0
505742,162145,2026-08-14,13:52:00,4428.2,Jewellery,POS,USSD,No,Hyderabad,Hyderabad,9.4,707,2,0
501588,107810,2026-04-18,13:33:00,965.8,Pharmacy,UPI,ATM Machine,No,Delhi,Delhi,11.9,1268,1,0
504640,191923,2026-05-06,10:30:00,5503.67,E-commerce,UPI,USSD,Yes,Chennai,Chennai,7.7,3254,6,0
501732,190396,2026-05-25,08:42:00,7365.73,Electronics,UPI,Mobile App,No,Chennai,Chennai,14.8,161,1,0
505713,146352,2026-01-19,07:04:00,1056.41,Fuel,ONLINE,Web Browser,No,Rajpura,Rajpura,5.3,3839,1,0
504673,121050,2026-04-16,07:25:00,1702.22,Fuel,UPI,ATM Machine,Yes,Chennai,Chennai,2.5,2791,2,0
500183,149732,2026-06-28,01:14:00,3541.28,Pharmacy,POS,ATM Machine,No,Delhi,Delhi,9.7,1642,1,0
501792,188102,2026-08-05,02:36:00,5035.91,Fuel,ATM,USSD,Yes,Hyderabad,Hyderabad,0.8,2648,0,0
502356,136790,2026-08-18,23:23:00,2109.82,Grocery,POS,POS Terminal,Yes,Jaipur,Jaipur,2.8,955,2,0
501941,116439,2026-05-29,17:03:00,5105.79,Fuel,POS,Mobile App,Yes,Hyderabad,Hyderabad,13.4,1137,0,0
500703,116771,2026-06-01,14:29:00,628.96,Pharmacy,ONLINE,ATM Machine,No,Pune,Pune,11.0,3022,1,0
502443,100944,2026-02-21,10:02:00,807.44,Travel,ONLINE,POS Terminal,No,Chennai,Chennai,6.7,2230,1,0
505231,113520,2026-08-23,22:56:00,1667.27,Travel,POS,Mobile App,Yes,Rajpura,Rajpura,4.3,2056,1,0
500497,111889,2026-06-15,08:51:00,3096.76,ATM Withdrawal,ONLINE,USSD,Yes,Hyderabad,Hyderabad,5.0,251,1,0
504664,137673,2026-02-25,15:58:00,1098.06,Jewellery,NEFT,USSD,No,Ahmedabad,Ahmedabad,14.5,798,2,0
500465,100651,2026-06-28,23:09:00,3147.74,Pharmacy,POS,POS Terminal,Yes,Delhi,Delhi,14.3,2806,1,0
503801,192311,2026-08-07,08:46:00,2468.33,Electronics,UPI,Mobile App,No,Ahmedabad,Ahmedabad,12.1,528,2,0
505184,189312,2026-03-30,01:50:00,1848.68,Utility Bill,ONLINE,Mobile App,No,Ahmedabad,Ahmedabad,4.5,3652,0,0
500173,177154,2026-03-29,03:26:00,59329.47,E-commerce,ATM,Web Browser,No,Jaipur,Rajpura,1179.4,28,5,1
502021,130289,2026-08-08,12:41:00,2418.75,Jewellery,UPI,ATM Machine,Yes,Bengaluru,Bengaluru,3.1,1738,1,0
505751,188080,2026-06-29,19:27:00,2646.14,Pharmacy,ATM,ATM Machine,Yes,Delhi,Delhi,10.1,1389,0,0
505339,138934,2026-07-01,05:29:00,10734.23,E-commerce,ONLINE,USSD,Yes,Hyderabad,Hyderabad,7.9,123,1,0
502541,128977,2026-05-03,06:53:00,7241.45,Electronics,POS,Mobile App,No,Pune,Pune,9.2,2578,0,0
505948,193058,2026-02-20,01:16:00,1593.66,ATM Withdrawal,POS,Web Browser,No,Jaipur,Jaipur,6.2,1739,1,0
502010,163227,2026-07-04,21:07:00,8731.83,Fuel,UPI,USSD,Yes,Pune,Pune,9.8,2318,3,0
502261,102376,2026-05-07,23:34:00,2335.76,Electronics,NEFT,USSD,Yes,Hyderabad,Hyderabad,12.6,2071,1,0
503085,133962,2026-06-30,05:06:00,1017.66,Jewellery,POS,Web Browser,Yes,Kolkata,Kolkata,1.5,3042,2,0
502113,191437,2026-01-31,07:12:00,3734.06,Travel,POS,Web Browser,No,Delhi,Delhi,4.7,1527,1,0
500901,100437,2026-08-10,02:30:00,7364.37,Fuel,ATM,ATM Machine,Yes,Mumbai,Mumbai,2.9,3750,3,0
501447,193801,2026-04-25,01:15:00,9765.68,Dining,ATM,POS Terminal,No,Delhi,Delhi,7.4,3337,2,0
501912,188797,2026-06-22,11:24:00,9818.41,E-commerce,ATM,USSD,Yes,Pune,Pune,1.5,3500,5,0
503543,108502,2026-01-09,05:19:00,2786.24,Utility Bill,POS,USSD,No,Bengaluru,Bengaluru,6.9,2116,1,0
502698,141761,2026-04-25,06:36:00,2772.54,E-commerce,ATM,POS Terminal,Yes,Pune,Pune,12.9,3069,0,0
505633,152135,2026-01-28,12:40:00,876.53,Electronics,ATM,ATM Machine,Yes,Bengaluru,Bengaluru,4.6,3968,0,0
